,lat,lng,offense
55744,45.5005,-122.577,Larceny Offenses
55745,45.5404,-122.523,Larceny Offenses
55746,45.4974,-122.579,Larceny Offenses
55747,45.5224,-122.538,Larceny Offenses
55748,45.5853,-122.732,Larceny Offenses
55749,45.5037,-122.514,Motor Vehicle Theft
55750,45.4744,-122.631,Motor Vehicle Theft
55751,45.5224,-122.538,Motor Vehicle Theft
55752,45.5183,-122.56,Motor Vehicle Theft
55753,45.5183,-122.561,Motor Vehicle Theft
55754,45.4768,-122.549,Motor Vehicle Theft
55755,45.4949,-122.55,Motor Vehicle Theft
55756,45.4657,-122.563,Motor Vehicle Theft
55757,45.4763,-122.579,Robbery
55758,45.5318,-122.652,Robbery
55759,45.574,-122.638,Vandalism
55761,45.5263,-122.558,Vandalism
55762,45.5837,-122.703,Vandalism
55763,45.5266,-122.613,Vandalism
55764,45.57,-122.675,Vandalism
55765,45.4716,-122.507,Vandalism
55766,45.5878,-122.707,Vandalism
55767,45.55,-122.499,Vandalism
55768,45.5269,-122.672,Drug/Narcotic Offenses
55769,45.5281,-122.676,Drug/Narcotic Offenses
55770,45.4763,-122.579,Weapon Law Violations
55771,45.4759,-122.595,Larceny Offenses
55772,45.5264,-122.571,Larceny Offenses
55773,45.5322,-122.686,Larceny Offenses
55774,45.4792,-122.618,Larceny Offenses
55775,45.519,-122.565,Larceny Offenses
55776,45.4947,-122.62,Burglary
55777,45.5955,-122.679,Larceny Offenses
55778,45.4908,-122.564,Larceny Offenses
55779,45.5151,-122.619,Larceny Offenses
55780,45.5386,-122.652,Motor Vehicle Theft
55781,45.5344,-122.667,Motor Vehicle Theft
55782,45.5276,-122.661,Assault Offenses
55783,45.5309,-122.562,Burglary
55784,45.4803,-122.602,Burglary
55785,45.5266,-122.674,Burglary
55786,45.4814,-122.62,Burglary
55789,45.5093,-122.678,Larceny Offenses
55790,45.5191,-122.559,Larceny Offenses
55791,45.519,-122.678,Larceny Offenses
55792,45.5222,-122.649,Larceny Offenses
55793,45.5215,-122.657,Larceny Offenses
55794,45.5093,-122.678,Larceny Offenses
55795,45.5186,-122.695,Larceny Offenses
55796,45.5272,-122.643,Larceny Offenses
55797,45.5236,-122.656,Larceny Offenses
55798,45.5183,-122.555,Larceny Offenses
55799,45.5308,-122.684,Larceny Offenses
55800,45.5341,-122.615,Larceny Offenses
55801,45.5197,-122.678,Motor Vehicle Theft
55802,45.5265,-122.585,Motor Vehicle Theft
55803,45.5479,-122.671,Vandalism
55804,45.5543,-122.673,Vandalism
55805,45.519,-122.676,Vandalism
55806,45.5929,-122.68,Vandalism
55807,45.5191,-122.559,Vandalism
55808,45.4931,-122.579,Vandalism
55809,45.5,-122.521,Vandalism
55810,45.509,-122.673,Assault Offenses
55811,45.509,-122.673,Assault Offenses
55812,45.4846,-122.534,Assault Offenses
55813,45.5054,-122.592,Assault Offenses
55814,45.6037,-122.75,Assault Offenses
55816,45.5215,-122.676,Assault Offenses
55819,45.4971,-122.535,Assault Offenses
55820,45.4971,-122.535,Assault Offenses
55821,45.551,-122.579,Burglary
55826,45.5317,-122.558,Larceny Offenses
55827,45.5247,-122.66,Larceny Offenses
55828,45.5295,-122.574,Larceny Offenses
55829,45.503,-122.53,Larceny Offenses
55830,45.4998,-122.654,Larceny Offenses
55831,45.5237,-122.679,Larceny Offenses
55832,45.5335,-122.56,Larceny Offenses
55833,45.5335,-122.56,Larceny Offenses
55834,45.5365,-122.617,Larceny Offenses
55835,45.5048,-122.645,Larceny Offenses
55836,45.5121,-122.628,Larceny Offenses
55837,45.5966,-122.677,Larceny Offenses
55838,45.4971,-122.535,Larceny Offenses
55839,45.5149,-122.717,Larceny Offenses
55840,45.5207,-122.643,Larceny Offenses
55841,45.5176,-122.66,Larceny Offenses
55842,45.4973,-122.622,Larceny Offenses
55843,45.508,-122.681,Larceny Offenses
55844,45.5955,-122.679,Larceny Offenses
55845,45.5409,-122.664,Larceny Offenses
55846,45.529,-122.638,Larceny Offenses
55847,45.5247,-122.66,Larceny Offenses
55848,45.5237,-122.676,Larceny Offenses
55849,45.5554,-122.552,Larceny Offenses
55850,45.5272,-122.686,Larceny Offenses
55851,45.5739,-122.674,Larceny Offenses
55852,45.5325,-122.585,Larceny Offenses
55853,45.5681,-122.547,Larceny Offenses
55854,45.531,-122.558,Motor Vehicle Theft
55855,45.558,-122.671,Motor Vehicle Theft
55856,45.4669,-122.569,Motor Vehicle Theft
55857,45.5041,-122.533,Motor Vehicle Theft
55858,45.5242,-122.603,Motor Vehicle Theft
55859,45.5761,-122.709,Motor Vehicle Theft
55860,45.5183,-122.555,Robbery
55861,45.5162,-122.66,Vandalism
55862,45.519,-122.661,Vandalism
55863,45.5071,-122.486,Vandalism
55865,45.5225,-122.677,Vandalism
55866,45.4848,-122.579,Vandalism
55867,45.5378,-122.63,Vandalism
55868,45.5193,-122.549,Vandalism
55869,45.5214,-122.562,Vandalism
55870,45.4755,-122.579,Vandalism
55871,45.5916,-122.722,Vandalism
55872,45.5,-122.685,Drug/Narcotic Offenses
55874,45.5097,-122.609,Drug/Narcotic Offenses
55875,45.4846,-122.534,Weapon Law Violations
55876,45.5591,-122.655,Larceny Offenses
55877,45.554,-122.571,Larceny Offenses
55878,45.5947,-122.682,Larceny Offenses
55879,45.4687,-122.589,Motor Vehicle Theft
55880,45.4763,-122.613,Larceny Offenses
55883,45.4808,-122.579,Burglary
55884,45.5591,-122.54,Burglary
55886,45.4995,-122.501,Larceny Offenses
55887,45.5609,-122.645,Larceny Offenses
55888,45.5335,-122.56,Larceny Offenses
55889,45.5165,-122.63,Larceny Offenses
55890,45.5929,-122.68,Larceny Offenses
55891,45.5119,-122.657,Larceny Offenses
55892,45.5247,-122.648,Larceny Offenses
55893,45.4918,-122.579,Larceny Offenses
55894,45.5264,-122.689,Larceny Offenses
55895,45.5278,-122.69,Larceny Offenses
55896,45.5881,-122.74,Larceny Offenses
55897,45.492,-122.618,Motor Vehicle Theft
55898,45.5546,-122.667,Motor Vehicle Theft
55899,45.4887,-122.556,Motor Vehicle Theft
55900,45.5424,-122.664,Vandalism
55901,45.5209,-122.698,Vandalism
55902,45.5702,-122.675,Vandalism
55903,45.4796,-122.621,Vandalism
55905,45.5263,-122.538,Assault Offenses
55906,45.4906,-122.565,Assault Offenses
55907,45.5145,-122.539,Assault Offenses
55908,45.5567,-122.544,Assault Offenses
55909,45.5486,-122.671,Assault Offenses
55910,45.5483,-122.678,Assault Offenses
55911,45.5144,-122.684,Assault Offenses
55915,45.5056,-122.488,Assault Offenses
55918,45.5318,-122.652,Assault Offenses
55919,45.5314,-122.688,Assault Offenses
55920,45.5129,-122.67,Assault Offenses
55921,45.5252,-122.682,Assault Offenses
55925,45.5049,-122.644,Arson
55926,45.4938,-122.582,Burglary
55927,45.5364,-122.692,Burglary
55928,45.5826,-122.724,Burglary
55929,45.5625,-122.649,Burglary
55930,45.4827,-122.619,Burglary
55931,45.5153,-122.685,Counterfeiting/Forgery
55940,45.5004,-122.59,Larceny Offenses
55941,45.5192,-122.677,Larceny Offenses
55942,45.5199,-122.682,Larceny Offenses
55943,45.6124,-122.683,Larceny Offenses
55944,45.5335,-122.56,Larceny Offenses
55945,45.5318,-122.652,Larceny Offenses
55946,45.531,-122.558,Larceny Offenses
55947,45.5338,-122.602,Larceny Offenses
55948,45.5471,-122.629,Larceny Offenses
55949,45.5158,-122.658,Larceny Offenses
55950,45.5832,-122.742,Larceny Offenses
55951,45.5056,-122.514,Larceny Offenses
55952,45.5918,-122.655,Larceny Offenses
55953,45.4938,-122.582,Larceny Offenses
55954,45.5883,-122.793,Larceny Offenses
55955,45.5276,-122.661,Larceny Offenses
55956,45.4848,-122.588,Larceny Offenses
55957,45.5164,-122.588,Larceny Offenses
55958,45.5261,-122.688,Larceny Offenses
55959,45.5263,-122.691,Larceny Offenses
55960,45.5241,-122.7,Larceny Offenses
55961,45.5682,-122.547,Larceny Offenses
55962,45.4983,-122.573,Larceny Offenses
55963,45.5004,-122.59,Larceny Offenses
55964,45.4865,-122.58,Motor Vehicle Theft
55965,45.5089,-122.519,Motor Vehicle Theft
55966,45.4667,-122.545,Motor Vehicle Theft
55967,45.614,-122.687,Robbery
55968,45.4633,-122.579,Robbery
55969,45.5824,-122.745,Vandalism
55970,45.5094,-122.674,Vandalism
55971,45.508,-122.68,Vandalism
55972,45.521,-122.68,Vandalism
55973,45.5198,-122.681,Vandalism
55974,45.5378,-122.63,Vandalism
55975,45.5204,-122.539,Vandalism
55976,45.5184,-122.56,Vandalism
55977,45.5273,-122.661,Vandalism
55978,45.5255,-122.697,Vandalism
55979,45.5219,-122.674,Vandalism
55981,45.4868,-122.54,Vandalism
55982,45.5472,-122.605,Vandalism
55983,45.5153,-122.685,Drug/Narcotic Offenses
55984,45.5192,-122.51,Drug/Narcotic Offenses
55985,45.6124,-122.683,Drug/Narcotic Offenses
55986,45.5212,-122.536,Drug/Narcotic Offenses
55987,45.5281,-122.677,Drug/Narcotic Offenses
55988,45.5333,-122.661,Weapon Law Violations
55989,45.4923,-122.485,Larceny Offenses
55991,45.4858,-122.576,Larceny Offenses
55992,45.5165,-122.63,Larceny Offenses
55993,45.5579,-122.676,Larceny Offenses
55994,45.5031,-122.66,Vandalism
55995,45.5205,-122.562,Larceny Offenses
55996,45.493,-122.65,Vandalism
55997,45.5041,-122.52,Vandalism
55998,45.5339,-122.687,Larceny Offenses
56001,45.563,-122.675,Larceny Offenses
56002,45.5229,-122.657,Larceny Offenses
56003,45.5883,-122.777,Burglary
56004,45.5053,-122.602,Burglary
56008,45.5211,-122.656,Larceny Offenses
56009,45.5856,-122.746,Larceny Offenses
56010,45.5375,-122.655,Motor Vehicle Theft
56011,45.5489,-122.568,Motor Vehicle Theft
56013,45.5724,-122.624,Larceny Offenses
56014,45.59,-122.708,Larceny Offenses
56015,45.5121,-122.614,Larceny Offenses
56016,45.4871,-122.737,Larceny Offenses
56017,45.5218,-122.674,Larceny Offenses
56018,45.5842,-122.689,Larceny Offenses
56019,45.4834,-122.597,Larceny Offenses
56020,45.4984,-122.59,Motor Vehicle Theft
56021,45.4691,-122.598,Robbery
56022,45.4834,-122.597,Vandalism
56023,45.5786,-122.672,Vandalism
56024,45.499,-122.623,Vandalism
56025,45.5207,-122.678,Assault Offenses
56026,45.5912,-122.74,Assault Offenses
56027,45.5449,-122.572,Burglary
56030,45.5661,-122.533,Larceny Offenses
56031,45.4732,-122.544,Larceny Offenses
56032,45.4989,-122.613,Larceny Offenses
56033,45.551,-122.581,Larceny Offenses
56034,45.5483,-122.599,Larceny Offenses
56035,45.5191,-122.707,Larceny Offenses
56036,45.5173,-122.659,Larceny Offenses
56037,45.4507,-122.673,Larceny Offenses
56038,45.5345,-122.672,Larceny Offenses
56039,45.5389,-122.724,Larceny Offenses
56040,45.6102,-122.671,Larceny Offenses
56041,45.5243,-122.535,Larceny Offenses
56042,45.5374,-122.658,Larceny Offenses
56043,45.5229,-122.644,Larceny Offenses
56044,45.5367,-122.689,Larceny Offenses
56045,45.5278,-122.693,Larceny Offenses
56046,45.5763,-122.71,Larceny Offenses
56047,45.558,-122.645,Larceny Offenses
56048,45.4615,-122.592,Motor Vehicle Theft
56049,45.5374,-122.658,Motor Vehicle Theft
56050,45.537,-122.587,Motor Vehicle Theft
56051,45.5662,-122.547,Motor Vehicle Theft
56052,45.591,-122.653,Vandalism
56053,45.6102,-122.671,Vandalism
56054,45.5684,-122.666,Vandalism
56055,45.514,-122.557,Assault Offenses
56057,45.5351,-122.645,Assault Offenses
56058,45.4805,-122.563,Assault Offenses
56059,45.4805,-122.563,Assault Offenses
56061,45.529,-122.602,Assault Offenses
56062,45.5497,-122.619,Assault Offenses
56063,45.5955,-122.679,Assault Offenses
56064,45.5229,-122.688,Assault Offenses
56065,45.5116,-122.547,Assault Offenses
56070,45.4639,-122.579,Arson
56071,45.5247,-122.626,Burglary
56072,45.542,-122.579,Burglary
56073,45.5245,-122.6,Burglary
56074,45.5825,-122.67,Burglary
56075,45.4676,-122.497,Burglary
56076,45.4894,-122.518,Burglary
56077,45.509,-122.66,Counterfeiting/Forgery
56078,45.5368,-122.538,Counterfeiting/Forgery
56079,45.5772,-122.677,Extortion/Blackmail
56091,45.4952,-122.643,Larceny Offenses
56092,45.5118,-122.677,Larceny Offenses
56093,45.5419,-122.665,Larceny Offenses
56094,45.5133,-122.691,Larceny Offenses
56095,45.4996,-122.579,Larceny Offenses
56096,45.5524,-122.579,Larceny Offenses
56097,45.593,-122.679,Larceny Offenses
56098,45.5335,-122.56,Larceny Offenses
56099,45.4918,-122.579,Larceny Offenses
56100,45.5759,-122.566,Larceny Offenses
56101,45.5366,-122.558,Larceny Offenses
56102,45.4975,-122.581,Larceny Offenses
56103,45.5771,-122.699,Larceny Offenses
56104,45.526,-122.586,Larceny Offenses
56105,45.5796,-122.572,Larceny Offenses
56106,45.5976,-122.745,Larceny Offenses
56107,45.5204,-122.707,Larceny Offenses
56108,45.5211,-122.649,Larceny Offenses
56109,45.4909,-122.49,Larceny Offenses
56110,45.5118,-122.645,Larceny Offenses
56111,45.525,-122.638,Larceny Offenses
56112,45.5243,-122.644,Larceny Offenses
56113,45.4949,-122.551,Larceny Offenses
56114,45.5204,-122.569,Larceny Offenses
56115,45.5324,-122.578,Larceny Offenses
56116,45.5277,-122.7,Larceny Offenses
56117,45.5276,-122.681,Larceny Offenses
56118,45.5244,-122.683,Larceny Offenses
56119,45.5786,-122.672,Larceny Offenses
56120,45.4852,-122.519,Larceny Offenses
56121,45.4678,-122.653,Larceny Offenses
56122,45.5081,-122.719,Larceny Offenses
56123,45.577,-122.71,Larceny Offenses
56124,45.4781,-122.609,Larceny Offenses
56125,45.4906,-122.596,Larceny Offenses
56126,45.5243,-122.62,Larceny Offenses
56127,45.519,-122.61,Larceny Offenses
56128,45.5122,-122.659,Motor Vehicle Theft
56129,45.4909,-122.49,Motor Vehicle Theft
56130,45.5041,-122.53,Motor Vehicle Theft
56131,45.5787,-122.705,Motor Vehicle Theft
56132,45.5192,-122.609,Motor Vehicle Theft
56133,45.4852,-122.519,Motor Vehicle Theft
56134,45.4971,-122.538,Motor Vehicle Theft
56135,45.5335,-122.56,Robbery
56136,45.5176,-122.484,Vandalism
56137,45.5042,-122.511,Vandalism
56138,45.4953,-122.608,Vandalism
56139,45.5906,-122.65,Vandalism
56140,45.5229,-122.688,Vandalism
56141,45.4789,-122.568,Vandalism
56142,45.5319,-122.581,Vandalism
56143,45.5192,-122.583,Vandalism
56144,45.5786,-122.672,Vandalism
56145,45.524,-122.693,Drug/Narcotic Offenses
56146,45.5281,-122.677,Drug/Narcotic Offenses
56147,45.5259,-122.678,Drug/Narcotic Offenses
56148,45.5273,-122.678,Drug/Narcotic Offenses
56149,45.5596,-122.51,Weapon Law Violations
56150,45.6212,-122.694,Weapon Law Violations
56151,45.5259,-122.678,Weapon Law Violations
56157,45.5227,-122.678,Larceny Offenses
56159,45.5202,-122.681,Motor Vehicle Theft
56161,45.4761,-122.633,Burglary
56162,45.6008,-122.679,Counterfeiting/Forgery
56166,45.5613,-122.517,Larceny Offenses
56167,45.5198,-122.54,Larceny Offenses
56168,45.5002,-122.573,Larceny Offenses
56169,45.5772,-122.677,Larceny Offenses
56170,45.534,-122.497,Larceny Offenses
56171,45.4624,-122.587,Larceny Offenses
56172,45.6008,-122.679,Larceny Offenses
56173,45.473,-122.587,Motor Vehicle Theft
56174,45.6008,-122.679,Vandalism
56177,45.4833,-122.566,Larceny Offenses
56178,45.5226,-122.589,Burglary
56181,45.4806,-122.578,Kidnapping/Abduction
56183,45.5471,-122.638,Burglary
56184,45.4881,-122.648,Burglary
56185,45.5052,-122.548,Burglary
56190,45.5151,-122.654,Larceny Offenses
56191,45.5587,-122.635,Larceny Offenses
56192,45.5184,-122.68,Larceny Offenses
56193,45.5041,-122.538,Larceny Offenses
56194,45.5198,-122.579,Larceny Offenses
56195,45.5515,-122.676,Larceny Offenses
56196,45.5046,-122.495,Larceny Offenses
56197,45.5499,-122.63,Larceny Offenses
56198,45.4961,-122.58,Larceny Offenses
56199,45.4961,-122.58,Larceny Offenses
56200,45.5263,-122.561,Larceny Offenses
56201,45.5266,-122.65,Larceny Offenses
56202,45.5299,-122.626,Larceny Offenses
56203,45.5154,-122.542,Larceny Offenses
56204,45.5196,-122.587,Larceny Offenses
56205,45.4674,-122.718,Larceny Offenses
56206,45.5231,-122.692,Larceny Offenses
56207,45.5284,-122.706,Larceny Offenses
56208,45.5344,-122.717,Larceny Offenses
56209,45.5383,-122.721,Larceny Offenses
56210,45.5515,-122.555,Larceny Offenses
56211,45.5261,-122.686,Larceny Offenses
56212,45.4761,-122.532,Larceny Offenses
56213,45.5763,-122.65,Larceny Offenses
56214,45.5364,-122.65,Motor Vehicle Theft
56215,45.5517,-122.632,Vandalism
56216,45.4881,-122.648,Vandalism
56217,45.5826,-122.724,Vandalism
56218,45.5465,-122.608,Vandalism
56219,45.542,-122.589,Vandalism
56220,45.6191,-122.688,Assault Offenses
56221,45.6191,-122.688,Assault Offenses
56222,45.5199,-122.513,Assault Offenses
56223,45.5052,-122.548,Assault Offenses
56225,45.4898,-122.556,Assault Offenses
56226,45.5,-122.534,Assault Offenses
56227,45.4983,-122.579,Assault Offenses
56230,45.5151,-122.649,Burglary
56231,45.5863,-122.693,Burglary
56232,45.5,-122.534,Burglary
56233,45.5404,-122.601,Burglary
56234,45.6117,-122.676,Counterfeiting/Forgery
56238,45.5151,-122.664,Larceny Offenses
56239,45.5285,-122.548,Larceny Offenses
56240,45.5953,-122.687,Larceny Offenses
56241,45.5318,-122.652,Larceny Offenses
56242,45.528,-122.586,Larceny Offenses
56244,45.5228,-122.672,Larceny Offenses
56245,45.5452,-122.556,Larceny Offenses
56246,45.507,-122.614,Larceny Offenses
56247,45.5048,-122.627,Larceny Offenses
56248,45.5177,-122.616,Larceny Offenses
56249,45.4924,-122.579,Larceny Offenses
56250,45.5225,-122.646,Larceny Offenses
56251,45.5045,-122.491,Larceny Offenses
56252,45.5199,-122.682,Larceny Offenses
56253,45.4826,-122.579,Larceny Offenses
56254,45.5347,-122.661,Larceny Offenses
56255,45.5054,-122.611,Larceny Offenses
56256,45.529,-122.682,Larceny Offenses
56257,45.5236,-122.684,Larceny Offenses
56258,45.5212,-122.662,Larceny Offenses
56259,45.5158,-122.658,Larceny Offenses
56260,45.5046,-122.492,Larceny Offenses
56261,45.5218,-122.674,Larceny Offenses
56262,45.6008,-122.679,Larceny Offenses
56263,45.516,-122.69,Larceny Offenses
56264,45.6093,-122.679,Larceny Offenses
56265,45.5834,-122.685,Larceny Offenses
56266,45.5254,-122.65,Larceny Offenses
56267,45.5247,-122.66,Larceny Offenses
56268,45.5294,-122.63,Larceny Offenses
56269,45.5609,-122.742,Larceny Offenses
56270,45.5824,-122.768,Larceny Offenses
56271,45.5216,-122.674,Larceny Offenses
56272,45.47,-122.579,Motor Vehicle Theft
56273,45.5102,-122.519,Motor Vehicle Theft
56274,45.5584,-122.682,Motor Vehicle Theft
56275,45.5161,-122.685,Robbery
56276,45.4686,-122.577,Robbery
56277,45.4967,-122.631,Vandalism
56278,45.5209,-122.675,Vandalism
56279,45.5953,-122.687,Vandalism
56280,45.4781,-122.56,Vandalism
56281,45.4874,-122.572,Vandalism
56282,45.5286,-122.677,Vandalism
56283,45.5554,-122.554,Vandalism
56284,45.4996,-122.613,Vandalism
56285,45.542,-122.587,Vandalism
56286,45.5055,-122.682,Vandalism
56287,45.529,-122.682,Drug/Narcotic Offenses
56288,45.4881,-122.569,Drug/Narcotic Offenses
56289,45.5298,-122.667,Drug/Narcotic Offenses
56290,45.551,-122.685,Drug/Narcotic Offenses
56291,45.5044,-122.567,Drug/Narcotic Offenses
56293,45.5301,-122.681,Larceny Offenses
56294,45.4969,-122.541,Burglary
56295,45.5221,-122.646,Larceny Offenses
56296,45.6119,-122.676,Larceny Offenses
56297,45.528,-122.677,Larceny Offenses
56298,45.5046,-122.49,Larceny Offenses
56299,45.5142,-122.688,Motor Vehicle Theft
56300,45.4732,-122.579,Larceny Offenses
56301,45.4851,-122.624,Larceny Offenses
56302,45.4682,-122.717,Burglary
56303,45.5139,-122.721,Larceny Offenses
56304,45.5515,-122.628,Burglary
56305,45.4903,-122.61,Burglary
56306,45.5039,-122.598,Burglary
56307,45.5801,-122.718,Burglary
56308,45.5043,-122.559,Counterfeiting/Forgery
56310,45.5525,-122.521,Larceny Offenses
56311,45.5551,-122.521,Larceny Offenses
56312,45.4919,-122.612,Larceny Offenses
56313,45.4519,-122.729,Larceny Offenses
56314,45.5598,-122.677,Larceny Offenses
56315,45.5192,-122.575,Larceny Offenses
56316,45.5605,-122.682,Larceny Offenses
56317,45.529,-122.685,Larceny Offenses
56318,45.4989,-122.671,Larceny Offenses
56319,45.4841,-122.572,Larceny Offenses
56320,45.4841,-122.572,Larceny Offenses
56321,45.515,-122.499,Larceny Offenses
56322,45.557,-122.625,Larceny Offenses
56323,45.5129,-122.656,Larceny Offenses
56324,45.4941,-122.58,Larceny Offenses
56325,45.5037,-122.518,Larceny Offenses
56326,45.5175,-122.631,Larceny Offenses
56327,45.4923,-122.485,Motor Vehicle Theft
56328,45.491,-122.488,Motor Vehicle Theft
56329,45.4805,-122.561,Motor Vehicle Theft
56330,45.5352,-122.594,Motor Vehicle Theft
56331,45.5117,-122.629,Motor Vehicle Theft
56332,45.5828,-122.736,Motor Vehicle Theft
56333,45.534,-122.497,Motor Vehicle Theft
56334,45.476,-122.49,Vandalism
56335,45.5884,-122.738,Vandalism
56336,45.4973,-122.499,Drug/Narcotic Offenses
56337,45.5288,-122.587,Assault Offenses
56338,45.5301,-122.654,Assault Offenses
56341,45.5224,-122.542,Assault Offenses
56342,45.4668,-122.716,Assault Offenses
56343,45.5198,-122.671,Assault Offenses
56344,45.5539,-122.546,Assault Offenses
56352,45.5827,-122.696,Assault Offenses
56354,45.5324,-122.654,Assault Offenses
56355,45.525,-122.67,Assault Offenses
56360,45.4903,-122.654,Arson
56361,45.5499,-122.676,Burglary
56362,45.5046,-122.489,Burglary
